# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.99 run=5
epoch train_loss val_loss
1 0.012493 0.002284
2 0.001025 0.000136
3 0.000281 0.000056
4 0.000365 0.000033
5 0.000202 0.000028
6 0.000188 0.000034
7 0.000409 0.007511
8 0.000532 0.000026
9 0.000195 0.000025
10 0.000187 0.000833
11 0.000224 0.000019
12 0.000174 0.000011
13 0.000115 0.000004
14 0.000059 0.000123
15 0.000035 0.000001
16 0.000022 0.000000
17 0.000009 0.000000
18 0.000007 0.000013
19 0.000020 0.000001
20 0.000007 0.000000
21 0.000006 0.000000
22 0.000007 0.000000
23 0.000007 0.000000
24 0.000053 0.000001
25 0.000007 0.000000
