# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.104921 0.097248
2 0.051677 0.092145
3 0.050697 0.091090
4 0.050112 0.091975
5 0.048879 0.095920
6 0.047936 0.088240
7 0.047818 0.084819
8 0.046911 0.083681
9 0.045231 0.084206
10 0.045494 0.083530
11 0.045337 0.084192
12 0.045180 0.084960
13 0.045095 0.083525
14 0.045561 0.084917
15 0.045141 0.083829
16 0.045283 0.081906
17 0.045772 0.084131
18 0.046094 0.084325
19 0.045401 0.083413
20 0.044584 0.082313
21 0.044527 0.084208
