# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.015384 0.003518
2 0.001633 0.000298
3 0.000455 0.000253
4 0.000329 0.000073
5 0.000272 0.000031
6 0.000090 0.000048
7 0.000079 0.000031
8 0.000366 0.000065
9 0.000091 0.000014
10 0.000033 0.000073
11 0.000189 0.000005
12 0.000052 0.000000
13 0.000084 0.000015
14 0.000045 0.000004
15 0.000123 0.000003
16 0.000117 0.000016
17 0.000183 0.000000
18 0.000150 0.000029
19 0.000007 0.000003
20 0.000023 0.000000
21 0.000052 0.000001
22 0.000010 0.000000
