# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.925261 0.782311
2 0.875568 0.764722
3 0.866489 0.756354
4 0.852337 0.741166
5 0.842938 0.751841
6 0.827304 0.729068
7 0.816801 0.722853
8 0.804090 0.722063
9 0.799922 0.734485
10 0.789638 0.724321
11 0.777705 0.724002
12 0.766623 0.715332
13 0.766506 0.697852
14 0.759712 0.694543
15 0.739911 0.702900
16 0.745874 0.702821
17 0.745970 0.692183
18 0.726849 0.681550
19 0.726874 0.688034
20 0.707829 0.691452
21 0.717029 0.671360
22 0.702851 0.672804
23 0.693857 0.679275
24 0.685118 0.683913
25 0.679309 0.677029
26 0.673263 0.679139
