# model=snn-ae encoding=poisson architecture=recurrent v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.287431 0.228203
2 0.242751 0.214183
3 0.234285 0.196836
4 0.216178 0.198781
5 0.205793 0.187840
6 0.197769 0.196363
7 0.196894 0.178463
8 0.189274 0.183559
9 0.185090 0.189334
10 0.183446 0.183710
11 0.183047 0.176541
12 0.177718 0.174099
13 0.173825 0.179606
14 0.175233 0.174901
15 0.171690 0.172789
16 0.169456 0.178305
17 0.168453 0.173874
18 0.167758 0.173517
19 0.167950 0.167565
20 0.167031 0.182471
21 0.164669 0.174496
22 0.162583 0.167905
23 0.164378 0.177285
24 0.160281 0.169513
