# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.022986 0.012623
2 0.009565 0.007842
3 0.006968 0.005143
4 0.005223 0.003261
5 0.003823 0.002945
6 0.003277 0.002596
7 0.002761 0.002132
8 0.002526 0.001729
9 0.002370 0.001749
10 0.002300 0.001539
11 0.002211 0.001390
12 0.002185 0.001378
13 0.002160 0.001313
14 0.002112 0.001394
15 0.002152 0.001475
16 0.002059 0.001236
17 0.002101 0.001278
18 0.001966 0.001146
19 0.001908 0.001205
20 0.001882 0.001262
21 0.001847 0.001142
22 0.001777 0.001206
23 0.001766 0.001120
24 0.001736 0.001163
25 0.001814 0.001047
26 0.001840 0.001169
27 0.001807 0.001008
28 0.001704 0.001019
29 0.001699 0.001184
30 0.001715 0.001137
