# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.023000 0.012476
2 0.011140 0.009234
3 0.009371 0.007787
4 0.009083 0.007566
5 0.008576 0.007497
6 0.008522 0.007272
7 0.008429 0.007483
8 0.008594 0.008368
9 0.008500 0.007194
10 0.008351 0.007088
11 0.008326 0.007088
12 0.008264 0.007017
13 0.008328 0.007186
14 0.008243 0.006999
15 0.008229 0.007018
16 0.008245 0.007084
17 0.008268 0.007281
18 0.008283 0.006968
19 0.008169 0.007123
20 0.008188 0.006960
21 0.008129 0.006919
22 0.008077 0.006918
23 0.007977 0.006829
24 0.007873 0.006731
25 0.007977 0.006841
26 0.007935 0.006898
27 0.007928 0.006766
28 0.007923 0.006744
29 0.007870 0.006949
