# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.110549 0.010641
2 0.045282 0.007692
3 0.043390 0.008403
4 0.042482 0.008280
5 0.040859 0.009931
6 0.040289 0.007568
7 0.039765 0.008282
8 0.038656 0.010394
9 0.037566 0.006204
10 0.036748 0.007978
11 0.035818 0.006192
12 0.034938 0.005659
13 0.034249 0.007074
14 0.034146 0.009335
15 0.034214 0.006269
16 0.034524 0.005050
17 0.033513 0.005035
18 0.033376 0.004357
19 0.034062 0.005309
20 0.033611 0.004692
21 0.032632 0.004973
22 0.032928 0.004834
23 0.033296 0.004929
