# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.8 run=5
epoch train_loss val_loss
1 0.108845 0.010667
2 0.053955 0.009364
3 0.052505 0.010268
4 0.051090 0.011766
5 0.048410 0.011540
6 0.045962 0.008622
7 0.044150 0.009997
8 0.042409 0.008783
9 0.041534 0.009086
10 0.041453 0.017273
11 0.040350 0.008165
12 0.040002 0.008674
13 0.040908 0.008507
14 0.040554 0.008712
15 0.040796 0.008393
16 0.040425 0.008097
17 0.039952 0.006963
18 0.040010 0.006607
19 0.040469 0.006565
20 0.040158 0.007213
21 0.040237 0.007145
22 0.039838 0.006512
23 0.039616 0.009028
24 0.040439 0.006963
25 0.040245 0.006163
26 0.039914 0.006876
27 0.039425 0.008252
28 0.039272 0.006684
29 0.039961 0.006339
30 0.039939 0.006558
