# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.035499 0.000600
2 0.000232 0.000027
3 0.000185 0.000139
4 0.000197 0.000016
5 0.000355 0.002397
6 0.000205 0.000025
7 0.000148 0.000056
8 0.000243 0.000018
9 0.000117 0.000013
10 0.000099 0.000040
11 0.000049 0.000001
12 0.000020 0.000000
13 0.000001 0.000000
14 0.000000 0.000000
15 0.000000 0.000000
16 0.000007 0.000001
17 0.000000 0.000000
18 0.000055 0.000000
19 0.000005 0.000000
20 0.000000 0.000000
21 0.000000 0.000000
22 0.000000 0.000000
23 0.000000 0.000001
24 0.000006 0.000001
