# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.9 run=5
epoch train_loss val_loss
1 0.023305 0.012761
2 0.006148 0.007463
3 0.004465 0.007776
4 0.004087 0.006460
5 0.003865 0.006836
6 0.003520 0.006005
7 0.003242 0.005832
8 0.002915 0.005501
9 0.002654 0.005327
10 0.002395 0.005110
11 0.002403 0.005091
12 0.002431 0.005112
13 0.002303 0.005261
14 0.002351 0.005191
15 0.002389 0.005040
16 0.002295 0.005040
17 0.002418 0.005240
18 0.002492 0.005802
19 0.002547 0.005441
20 0.002517 0.005315
21 0.002459 0.005728
