# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.029175 0.016688
2 0.012662 0.014113
3 0.011605 0.013201
4 0.011049 0.014799
5 0.010268 0.012126
6 0.010020 0.011713
7 0.009448 0.013108
8 0.009291 0.011490
9 0.009219 0.011523
10 0.008985 0.011355
11 0.009080 0.010974
12 0.009240 0.011317
13 0.008873 0.010670
14 0.008591 0.010645
15 0.008762 0.010862
16 0.008620 0.010348
17 0.008464 0.010514
18 0.008681 0.010381
19 0.008316 0.010839
20 0.008494 0.010539
21 0.008351 0.010504
