# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.015510 0.009026
2 0.008772 0.006900
3 0.005567 0.004008
4 0.003946 0.003089
5 0.002983 0.002288
6 0.002441 0.002048
7 0.001818 0.001875
8 0.001772 0.001615
9 0.001714 0.001582
10 0.001653 0.001837
11 0.001732 0.001582
12 0.001621 0.001533
13 0.001674 0.001520
14 0.001596 0.001734
15 0.001557 0.001529
16 0.001532 0.001489
17 0.001450 0.001651
18 0.001655 0.001468
19 0.001505 0.001537
20 0.001409 0.001374
21 0.001377 0.001568
22 0.001396 0.001446
23 0.001348 0.001428
24 0.001356 0.001361
25 0.001287 0.001225
26 0.001292 0.001490
27 0.001279 0.001205
28 0.001199 0.001300
29 0.001146 0.001243
30 0.001299 0.001192
