# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.99 run=4
epoch train_loss val_loss
1 0.044171 0.002996
2 0.004904 0.003178
3 0.003827 0.002998
4 0.002568 0.000762
5 0.002211 0.000895
6 0.001990 0.005747
7 0.001911 0.003492
8 0.002157 0.000601
9 0.001893 0.001027
10 0.001938 0.000719
11 0.001945 0.000496
12 0.002006 0.000631
13 0.001947 0.000910
14 0.001816 0.001032
15 0.001723 0.000351
16 0.001628 0.000277
17 0.001797 0.000988
18 0.001796 0.000233
19 0.001676 0.000270
20 0.001995 0.000231
21 0.001667 0.000289
22 0.001813 0.000362
23 0.002119 0.000629
24 0.001964 0.000582
25 0.001958 0.000729
