# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.8 run=5
epoch train_loss val_loss
1 0.020592 0.014379
2 0.010118 0.009492
3 0.007136 0.005587
4 0.004294 0.004252
5 0.003375 0.002650
6 0.002576 0.002121
7 0.002246 0.002054
8 0.002221 0.002354
9 0.002017 0.001894
10 0.002037 0.001959
11 0.002119 0.001976
12 0.002029 0.002067
13 0.001926 0.001762
14 0.001901 0.001882
15 0.001966 0.001853
16 0.001999 0.001761
17 0.001849 0.001807
18 0.001999 0.001919
19 0.001897 0.001726
20 0.001867 0.001806
21 0.001869 0.001719
22 0.001684 0.001732
23 0.001800 0.001845
24 0.001820 0.001797
25 0.001801 0.001601
26 0.001732 0.001721
27 0.001797 0.001716
28 0.001758 0.001638
29 0.001854 0.001583
30 0.001579 0.001655
