# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.044103 0.018424
2 0.018910 0.050513
3 0.019279 0.079185
4 0.020672 0.036477
5 0.021912 0.021569
6 0.021011 0.018016
7 0.020456 0.049744
8 0.020514 0.015896
9 0.019974 0.009556
10 0.020837 0.008750
11 0.021506 0.008771
12 0.021936 0.008666
13 0.021397 0.007911
14 0.020892 0.008808
15 0.020575 0.007934
16 0.020184 0.007813
17 0.019495 0.007890
18 0.019247 0.007973
19 0.019537 0.008267
20 0.020687 0.008125
21 0.020144 0.008116
