# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.055455 0.018829
2 0.023433 0.018742
3 0.022241 0.030928
4 0.024318 0.022223
5 0.025800 0.021960
6 0.026369 0.025052
7 0.026282 0.012277
8 0.025311 0.014270
9 0.025046 0.011907
10 0.026088 0.012468
11 0.025754 0.011925
12 0.026600 0.016382
13 0.027075 0.011735
14 0.026529 0.011806
15 0.027550 0.011663
16 0.026430 0.011755
17 0.026801 0.011789
18 0.026409 0.011884
19 0.026842 0.011892
20 0.027097 0.011910
