# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 0.486641 0.362582
2 0.321697 0.223945
3 0.234517 0.181617
4 0.208500 0.163155
5 0.188952 0.152529
6 0.175020 0.142985
7 0.167437 0.145912
8 0.166494 0.144713
9 0.160522 0.139185
10 0.160404 0.135012
11 0.160490 0.132727
12 0.154913 0.143093
13 0.158201 0.137262
14 0.156513 0.143357
15 0.155398 0.132696
16 0.156567 0.139466
17 0.154886 0.135412
18 0.154816 0.143302
19 0.155385 0.139518
20 0.152918 0.137412
