# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.8 run=4
epoch train_loss val_loss
1 0.021229 0.009423
2 0.006876 0.006769
3 0.005322 0.006618
4 0.005337 0.005621
5 0.004508 0.005229
6 0.004222 0.004940
7 0.003846 0.004900
8 0.003666 0.006935
9 0.003501 0.004464
10 0.003342 0.004870
11 0.003274 0.004206
12 0.003091 0.004223
13 0.003182 0.004472
14 0.003099 0.004110
15 0.003049 0.004610
16 0.003053 0.004262
17 0.002959 0.004080
18 0.003068 0.004241
19 0.003053 0.004203
20 0.003174 0.004223
21 0.003054 0.004452
22 0.003112 0.004128
