# Batch convergence for: model=snn-ae encoding=poisson architecture=recurrent v_th=1 alpha=0.99 run=5
batch_num epoch batch_loss
0 1 0.019531
1 1 0.031219
2 1 0.041128
3 1 0.097177
4 1 0.162566
5 1 0.376903
6 1 0.230451
7 1 0.144352
8 1 0.079696
9 1 0.220684
10 1 0.162002
11 1 0.116878
12 1 0.074972
13 1 0.200307
14 1 0.187328
15 1 0.163479
16 1 0.072524
17 1 0.146487
18 1 0.088159
19 1 0.107243
20 1 0.070346
21 1 0.126787
22 1 0.058673
23 1 0.122692
24 1 0.070385
25 1 0.169278
26 1 0.084532
27 1 0.113672
28 1 0.083392
29 1 0.180851
30 1 0.132091
31 1 0.011300
32 1 0.168238
33 1 0.102946
34 1 0.022831
35 1 0.015055
36 1 0.043653
37 1 0.162529
38 1 0.060310
39 1 0.120562
40 1 0.113928
41 1 0.075414
42 1 0.014828
43 1 0.040988
44 1 0.010978
45 1 0.022062
46 1 0.018351
47 1 0.155560
48 1 0.014852
49 1 0.042137
50 1 0.018294
51 1 0.056074
52 1 0.044498
53 1 0.014582
54 1 0.046018
55 1 0.075854
56 1 0.047329
57 1 0.044019
58 1 0.033252
59 1 0.049432
60 1 0.070283
61 1 0.054133
62 1 0.021699
63 1 0.097379
64 1 0.109682
65 1 0.040022
66 1 0.032505
67 1 0.021551
68 1 0.071211
69 1 0.076457
70 1 0.025101
71 1 0.025104
72 1 0.044391
73 1 0.062888
74 1 0.078352
75 1 0.029168
76 1 0.052321
77 1 0.119038
78 1 0.045773
79 1 0.050724
80 1 0.041576
81 1 0.052307
82 1 0.047708
83 1 0.050846
84 1 0.064960
85 1 0.014038
86 1 0.071839
87 1 0.036558
88 1 0.070498
89 1 0.032768
90 1 0.062972
91 1 0.020548
92 1 0.084864
93 1 0.045784
94 1 0.064695
95 1 0.021235
96 1 0.024478
97 1 0.014101
98 1 0.102801
99 1 0.036057
100 1 0.023869
101 1 0.014173
102 1 0.021539
103 1 0.020830
104 1 0.017390
105 1 0.020497
106 1 0.051288
107 1 0.024227
108 1 0.046655
109 1 0.045143
110 1 0.009954
111 1 0.066336
112 1 0.017107
113 1 0.045210
114 1 0.020380
115 1 0.013323
116 1 0.020093
117 1 0.020428
118 1 0.038197
119 1 0.042078
120 1 0.100879
121 1 0.048809
122 1 0.090278
123 1 0.080715
124 1 0.016780
125 1 0.042135
126 1 0.020515
127 1 0.101007
128 1 0.036820
129 1 0.023019
130 1 0.013666
131 1 0.022888
132 1 0.016404
133 1 0.026675
134 1 0.133797
135 1 0.043427
136 1 0.016250
137 1 0.076110
138 1 0.038768
139 1 0.019468
140 1 0.047093
141 1 0.016542
142 1 0.044038
143 1 0.064928
144 1 0.024822
145 1 0.080483
146 1 0.009429
147 1 0.012498
148 1 0.046296
149 1 0.022625
150 1 0.019156
151 1 0.020056
152 1 0.022927
153 1 0.081458
154 1 0.012876
155 1 0.012458
156 1 0.022469
157 1 0.044471
158 1 0.086779
159 1 0.036695
160 1 0.043940
161 1 0.018774
162 1 0.032424
163 1 0.026908
164 1 0.028724
165 1 0.044045
166 1 0.018650
167 1 0.064105
168 1 0.060442
169 1 0.019147
170 1 0.016119
171 1 0.067901
172 1 0.058174
173 1 0.012625
174 1 0.107214
175 1 0.039816
176 1 0.074232
177 1 0.012697
178 1 0.012996
179 1 0.009001
180 1 0.045542
181 1 0.012365
182 1 0.111965
183 1 0.022042
184 1 0.081560
185 1 0.042065
186 1 0.022171
187 1 0.034155
188 1 0.031543
189 1 0.021463
190 1 0.015816
191 1 0.037043
192 1 0.033235
193 1 0.021983
194 1 0.045917
195 1 0.109066
196 1 0.017919
197 1 0.098840
198 1 0.042380
199 1 0.052992
200 1 0.045265
201 1 0.012071
202 1 0.028064
203 1 0.017785
204 1 0.011863
205 1 0.024504
206 1 0.032319
207 1 0.038586
208 1 0.057885
209 1 0.011785
210 1 0.018219
211 1 0.018080
212 1 0.017982
213 1 0.053828
214 1 0.029673
215 1 0.009390
216 1 0.056165
217 1 0.036039
218 1 0.043255
219 1 0.049998
220 1 0.021781
221 1 0.044006
222 1 0.051118
223 1 0.021349
224 1 0.085108
225 1 0.048655
226 1 0.054411
227 1 0.017925
228 1 0.032536
229 1 0.072882
230 1 0.089483
231 1 0.042782
232 1 0.017144
233 1 0.064373
234 1 0.019947
235 1 0.023948
236 1 0.012945
237 1 0.034043
238 1 0.053344
239 1 0.029823
240 1 0.024816
241 1 0.033963
242 1 0.037882
243 1 0.015031
244 1 0.016935
245 1 0.041386
246 1 0.011931
247 1 0.011284
248 1 0.038633
249 1 0.018315
250 1 0.079737
251 1 0.036047
252 1 0.056666
253 1 0.015225
254 1 0.011857
255 1 0.021232
256 1 0.034561
257 1 0.057555
258 1 0.016190
259 1 0.016849
260 1 0.013521
261 1 0.008522
262 1 0.038017
263 1 0.017029
264 1 0.086651
265 1 0.083056
266 1 0.044227
267 1 0.023868
268 1 0.060084
269 1 0.043578
270 1 0.039841
271 1 0.027047
272 1 0.014786
273 1 0.045937
274 1 0.014043
275 1 0.017479
276 1 0.019613
277 1 0.041195
278 1 0.099416
279 1 0.013770
280 1 0.015743
281 1 0.013573
282 1 0.045237
283 1 0.013013
284 1 0.008272
285 1 0.017176
286 1 0.016835
287 1 0.012935
288 1 0.027417
289 1 0.052461
290 1 0.014219
291 1 0.057429
292 1 0.019293
293 1 0.059566
294 1 0.021939
295 1 0.017416
296 1 0.019073
297 1 0.009297
298 1 0.012727
299 1 0.029829
300 1 0.043987
301 1 0.010901
302 1 0.104538
303 1 0.021733
304 1 0.013293
305 1 0.043380
306 1 0.032973
307 1 0.032800
308 1 0.034446
309 1 0.037452
310 1 0.016541
311 1 0.044452
312 1 0.018355
313 1 0.032708
314 1 0.042855
315 1 0.053349
316 1 0.016957
317 1 0.019713
318 1 0.021247
319 1 0.064769
320 1 0.028051
321 1 0.094265
322 1 0.029232
323 1 0.027981
324 1 0.046964
325 1 0.039932
326 1 0.018873
327 1 0.026780
328 1 0.016482
329 1 0.035650
330 1 0.078229
331 1 0.041000
332 1 0.034631
333 1 0.012458
334 1 0.015357
335 1 0.030919
336 1 0.063515
337 1 0.023377
338 1 0.012901
339 1 0.040431
340 1 0.065948
341 1 0.022752
342 1 0.040541
343 1 0.047654
344 1 0.009735
345 1 0.027315
346 1 0.045894
347 1 0.028016
348 1 0.042839
349 1 0.021072
350 1 0.014237
351 1 0.016628
352 1 0.034550
353 1 0.024436
354 1 0.037219
355 1 0.012689
356 1 0.058943
357 1 0.024364
358 1 0.012633
359 1 0.035873
360 1 0.014332
361 1 0.018457
362 1 0.060110
363 1 0.032723
364 1 0.013472
365 1 0.058252
366 1 0.014909
367 1 0.021914
368 1 0.031744
369 1 0.010847
370 1 0.025585
371 1 0.046523
372 1 0.019078
373 1 0.084059
374 1 0.039108
375 1 0.017127
376 1 0.009519
377 1 0.023293
378 1 0.102332
379 1 0.018196
380 1 0.036732
381 1 0.011746
382 1 0.077048
383 1 0.068940
384 1 0.058578
385 1 0.016291
386 1 0.011492
387 1 0.022463
388 1 0.046912
389 1 0.025635
390 1 0.012230
391 1 0.009926
392 1 0.013824
393 1 0.028688
394 1 0.009300
395 1 0.014333
396 1 0.029670
397 1 0.014512
398 1 0.016686
399 1 0.020533
400 1 0.019124
401 1 0.020544
