# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.112001 0.009487
2 0.048832 0.009815
3 0.047435 0.009279
4 0.046645 0.010193
5 0.045086 0.016280
6 0.042669 0.007718
7 0.041720 0.006530
8 0.040769 0.007281
9 0.038836 0.005286
10 0.038991 0.006527
11 0.038407 0.006671
12 0.037936 0.005292
13 0.038637 0.014665
14 0.038060 0.005057
15 0.038226 0.005767
16 0.038441 0.005122
17 0.038505 0.005675
18 0.039034 0.004843
19 0.038277 0.004793
20 0.038132 0.004559
21 0.038687 0.004546
22 0.038900 0.004453
23 0.038683 0.004380
24 0.038516 0.004690
25 0.038361 0.004543
26 0.038284 0.004545
27 0.038691 0.004209
28 0.039562 0.004589
29 0.039931 0.007054
30 0.038991 0.005289
