# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.033689 0.002297
2 0.005195 0.002275
3 0.004681 0.001042
4 0.004202 0.000810
5 0.003949 0.001030
6 0.003433 0.000357
7 0.003169 0.000212
8 0.002959 0.000266
9 0.003108 0.000289
10 0.002858 0.000130
11 0.002862 0.000233
12 0.002812 0.000108
13 0.002747 0.000119
14 0.002833 0.000140
15 0.002836 0.000169
16 0.002715 0.000140
17 0.002759 0.000107
18 0.002762 0.000093
19 0.002734 0.000090
20 0.002723 0.000105
21 0.002709 0.000134
22 0.002689 0.000316
23 0.002714 0.000174
24 0.002689 0.000305
