# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.8 run=5
epoch train_loss val_loss
1 0.050593 0.020108
2 0.019489 0.010447
3 0.013535 0.009956
4 0.011823 0.006701
5 0.011584 0.007218
6 0.011340 0.009486
7 0.010736 0.007030
8 0.010541 0.012381
9 0.010828 0.006149
10 0.010388 0.005470
11 0.010277 0.008946
12 0.010686 0.004164
13 0.010030 0.004188
14 0.009987 0.005076
15 0.009720 0.004354
16 0.009799 0.004285
17 0.009596 0.004096
18 0.009740 0.004611
19 0.009880 0.004645
20 0.009643 0.004481
21 0.009805 0.004883
22 0.009725 0.004650
