# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.99 run=5
epoch train_loss val_loss
1 0.007846 0.001336
2 0.000854 0.000193
3 0.000313 0.000065
4 0.000142 0.000011
5 0.000179 0.001719
6 0.000234 0.000010
7 0.000293 0.000070
8 0.000149 0.000011
9 0.000081 0.000010
10 0.000076 0.000029
11 0.000112 0.000503
12 0.000158 0.000008
13 0.000161 0.000638
14 0.000116 0.000016
15 0.000052 0.000005
16 0.000092 0.000045
17 0.000194 0.004073
18 0.000133 0.000005
19 0.000041 0.000008
20 0.000054 0.000239
