# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.890813 0.765094
2 0.840308 0.751912
3 0.833328 0.741706
4 0.832613 0.740702
5 0.830149 0.730533
6 0.824756 0.730742
7 0.818934 0.718606
8 0.806474 0.718622
9 0.810186 0.715501
10 0.805438 0.713813
11 0.802734 0.712094
12 0.802364 0.707925
13 0.801867 0.717943
14 0.799465 0.708591
15 0.793293 0.711035
16 0.798252 0.707084
17 0.798074 0.712235
18 0.802703 0.706572
19 0.793763 0.706393
20 0.797520 0.706550
21 0.790833 0.697875
22 0.795693 0.706427
23 0.793422 0.717152
24 0.801659 0.701454
25 0.794776 0.700472
26 0.790317 0.716258
