# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.018919 0.004087
2 0.001952 0.000427
3 0.000499 0.000053
4 0.000365 0.001058
5 0.000315 0.000058
6 0.000296 0.000031
7 0.000227 0.000213
8 0.000113 0.000007
9 0.000059 0.000278
10 0.000385 0.000066
11 0.000113 0.000003
12 0.000039 0.000024
13 0.000091 0.000017
14 0.000082 0.000001
15 0.000071 0.000156
16 0.000097 0.000449
17 0.000054 0.000000
18 0.000131 0.000018
19 0.000249 0.001916
20 0.000123 0.000077
21 0.000088 0.000003
22 0.000027 0.000002
