# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.229371 0.156168
2 0.186651 0.142517
3 0.180094 0.153554
4 0.171048 0.156544
5 0.164893 0.145627
6 0.158372 0.155023
7 0.154963 0.139777
8 0.148049 0.142403
9 0.145364 0.140639
10 0.142460 0.133759
11 0.139086 0.135350
12 0.136772 0.142249
13 0.142561 0.129654
14 0.139069 0.122203
15 0.144213 0.122584
16 0.139891 0.128685
17 0.137279 0.117417
18 0.142631 0.127478
19 0.137258 0.124789
20 0.135869 0.137893
21 0.139117 0.132925
22 0.139489 0.119989
