# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.247450 0.171177
2 0.200291 0.168949
3 0.197396 0.165180
4 0.191804 0.159736
5 0.187027 0.161272
6 0.184333 0.157089
7 0.175058 0.152892
8 0.177152 0.144045
9 0.167224 0.144313
10 0.169984 0.139502
11 0.162369 0.143053
12 0.159913 0.140999
13 0.159565 0.141752
14 0.155384 0.142554
15 0.151477 0.137365
16 0.151460 0.138310
17 0.145932 0.136779
18 0.145967 0.140319
19 0.143174 0.134370
20 0.140833 0.133606
21 0.136896 0.130242
22 0.135480 0.133052
23 0.133290 0.130592
24 0.132006 0.131842
25 0.129188 0.130203
26 0.129749 0.130667
27 0.125615 0.128251
28 0.124172 0.130492
29 0.123537 0.131904
30 0.122720 0.132203
