# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.99 run=5
epoch train_loss val_loss
1 0.011321 0.002826
2 0.001097 0.000481
3 0.000537 0.000567
4 0.000300 0.000033
5 0.000358 0.000087
6 0.000447 0.002009
7 0.000213 0.000043
8 0.000211 0.003774
9 0.000418 0.000020
10 0.000164 0.000060
11 0.000244 0.000362
12 0.000247 0.000096
13 0.000212 0.000016
14 0.000191 0.001908
15 0.000221 0.000692
16 0.000129 0.000649
17 0.000080 0.000002
18 0.000074 0.000001
19 0.000031 0.000001
20 0.000029 0.000000
21 0.000028 0.000002
22 0.000013 0.000000
23 0.000007 0.000000
24 0.000010 0.000076
25 0.000041 0.000000
26 0.000006 0.000000
27 0.000010 0.000013
28 0.000013 0.000000
