# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.99 run=5
epoch train_loss val_loss
1 0.011119 0.001692
2 0.000865 0.000157
3 0.000298 0.000043
4 0.000206 0.000033
5 0.000204 0.000030
6 0.000200 0.000031
7 0.000528 0.000514
8 0.000355 0.000415
9 0.000228 0.000015
10 0.000202 0.000015
11 0.000174 0.000044
12 0.000154 0.004529
13 0.000238 0.001099
14 0.000160 0.000003
15 0.000081 0.000070
16 0.000050 0.000001
17 0.000013 0.000000
18 0.000007 0.000000
19 0.000010 0.000000
20 0.000006 0.000000
21 0.000006 0.000000
22 0.000006 0.000000
23 0.000006 0.000000
24 0.000019 0.000947
25 0.000042 0.000000
