# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.225561 0.157414
2 0.188386 0.154738
3 0.180771 0.147924
4 0.172579 0.156017
5 0.172087 0.141355
6 0.160071 0.162333
7 0.160726 0.141521
8 0.151921 0.140539
9 0.146755 0.142060
10 0.150441 0.135840
11 0.142801 0.142291
12 0.144381 0.140089
13 0.142866 0.136914
14 0.144258 0.131581
15 0.141703 0.128079
16 0.134364 0.139416
17 0.141359 0.128365
18 0.136081 0.132833
19 0.137610 0.138709
20 0.132658 0.132713
