# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.160845 0.090023
2 0.122069 0.083919
3 0.122946 0.088081
4 0.109929 0.092754
5 0.105990 0.081553
6 0.098191 0.095415
7 0.099031 0.081760
8 0.091970 0.078826
9 0.088374 0.090272
10 0.090372 0.073319
11 0.084865 0.080492
12 0.084239 0.083790
13 0.083845 0.092346
14 0.087107 0.067189
15 0.094526 0.070331
16 0.091116 0.080854
17 0.083307 0.068759
18 0.089074 0.066951
19 0.082628 0.064634
20 0.079924 0.094840
21 0.094005 0.065938
22 0.088473 0.066592
23 0.085412 0.078701
24 0.078345 0.068798
