# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.9 run=4
epoch train_loss val_loss
1 0.046108 0.014989
2 0.018169 0.016294
3 0.014855 0.023251
4 0.014097 0.014576
5 0.014000 0.014720
6 0.014264 0.019233
7 0.014049 0.025606
8 0.014882 0.014415
9 0.014643 0.011986
10 0.013917 0.006987
11 0.012990 0.010492
12 0.013654 0.018080
13 0.014405 0.011383
14 0.014008 0.010939
15 0.013705 0.005882
16 0.014138 0.006404
17 0.013483 0.008585
18 0.013527 0.007292
19 0.013225 0.007768
20 0.013259 0.009871
