# model=snn-ae encoding=direct architecture=dense v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.147965 0.117192
2 0.063289 0.109477
3 0.062024 0.111667
4 0.061939 0.108543
5 0.060891 0.112820
6 0.058512 0.103716
7 0.056940 0.096740
8 0.055477 0.097118
9 0.054682 0.099095
10 0.054654 0.097686
11 0.053669 0.095322
12 0.053104 0.099611
13 0.053688 0.099721
14 0.053540 0.097454
15 0.053910 0.096304
16 0.053627 0.094012
17 0.053557 0.095669
18 0.052667 0.096129
19 0.052775 0.094735
20 0.053036 0.096124
21 0.053112 0.098059
