# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.016011 0.003982
2 0.001512 0.000645
3 0.000467 0.000322
4 0.000262 0.000306
5 0.000323 0.000175
6 0.000245 0.000128
7 0.000188 0.002592
8 0.000417 0.000129
9 0.000170 0.000123
10 0.000082 0.000079
11 0.000140 0.000107
12 0.000099 0.000311
13 0.000089 0.000085
14 0.000126 0.000102
15 0.000143 0.000072
16 0.000052 0.000036
17 0.000031 0.000017
18 0.000017 0.000006
19 0.000011 0.000002
20 0.000008 0.000000
21 0.000015 0.000000
22 0.000006 0.000000
23 0.000006 0.000000
24 0.000020 0.000000
25 0.000006 0.000000
26 0.000006 0.000000
27 0.000006 0.000000
