# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.99 run=4
epoch train_loss val_loss
1 0.025053 0.011146
2 0.009535 0.008550
3 0.008550 0.008053
4 0.008164 0.008965
5 0.007367 0.006713
6 0.006786 0.006515
7 0.006585 0.008174
8 0.006673 0.007444
9 0.007041 0.006346
10 0.006955 0.010004
11 0.006401 0.005982
12 0.006141 0.006139
13 0.006112 0.005877
14 0.005921 0.005754
15 0.006032 0.005676
16 0.006058 0.005628
17 0.005851 0.005779
18 0.006095 0.005467
19 0.005939 0.005558
20 0.006021 0.005693
21 0.005842 0.005734
22 0.005839 0.005499
23 0.005895 0.005570
