# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 1.152088 1.108705
2 1.074226 1.088181
3 1.049105 1.055746
4 1.032872 1.041238
5 1.020142 1.036388
6 0.994243 1.005415
7 0.972539 0.991113
8 0.955329 0.989297
9 0.920473 0.969710
10 0.893412 0.969671
11 0.889792 0.948214
12 0.877461 0.948250
13 0.840565 0.961221
14 0.842554 0.944756
15 0.812392 0.956023
16 0.795391 0.973074
17 0.781211 0.950957
18 0.762638 0.930763
19 0.755518 0.955606
20 0.748236 0.940480
21 0.730360 0.940133
22 0.713865 0.918171
23 0.709390 0.941580
24 0.686605 0.937602
25 0.675597 0.925030
26 0.667014 0.925916
27 0.663004 0.915831
28 0.638954 0.933538
29 0.643854 0.930421
30 0.613564 0.926044
