# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.8 run=4
epoch train_loss val_loss
1 0.052427 0.002315
2 0.007598 0.001076
3 0.006667 0.000689
4 0.006153 0.001069
5 0.005824 0.000880
6 0.005747 0.000687
7 0.005616 0.000567
8 0.005677 0.000982
9 0.005505 0.000650
10 0.005478 0.000553
11 0.005435 0.000533
12 0.005402 0.000584
13 0.005401 0.000581
14 0.005389 0.000553
15 0.005381 0.000571
16 0.005357 0.000526
17 0.005352 0.000595
18 0.005398 0.000538
19 0.005370 0.000571
20 0.005378 0.000559
21 0.005399 0.000603
