# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.9 run=4
epoch train_loss val_loss
1 0.015282 0.003821
2 0.001924 0.000279
3 0.000699 0.000341
4 0.000444 0.000103
5 0.000517 0.000035
6 0.000444 0.000099
7 0.000419 0.000119
8 0.000359 0.000008
9 0.000181 0.000023
10 0.000201 0.000012
11 0.000119 0.000004
12 0.000041 0.000004
13 0.000037 0.000000
14 0.000008 0.000000
15 0.000007 0.000000
16 0.000023 0.000000
17 0.000007 0.000000
18 0.000007 0.000000
19 0.000007 0.000000
20 0.000007 0.000000
