# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.041869 0.016449
2 0.025104 0.014172
3 0.023578 0.021924
4 0.023025 0.020190
5 0.023408 0.012595
6 0.023629 0.016211
7 0.023849 0.015771
8 0.023596 0.011130
9 0.023195 0.009164
10 0.023186 0.009193
11 0.022727 0.008990
12 0.023139 0.008085
13 0.022920 0.008460
14 0.023518 0.007800
15 0.024048 0.007726
16 0.023535 0.009014
17 0.023305 0.010535
18 0.022649 0.009058
19 0.022274 0.008459
20 0.022437 0.009692
