# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.069943 0.002911
2 0.021066 0.002273
3 0.019919 0.003519
4 0.019292 0.001810
5 0.018975 0.000572
6 0.018763 0.000556
7 0.018582 0.000261
8 0.018904 0.000469
9 0.018659 0.000920
10 0.018244 0.000350
11 0.018132 0.000223
12 0.018429 0.000219
13 0.018239 0.000449
14 0.018243 0.000232
15 0.018328 0.000161
16 0.018143 0.000141
17 0.018336 0.000164
18 0.018162 0.000285
19 0.018221 0.000294
20 0.018094 0.000179
21 0.018038 0.000122
22 0.018137 0.000117
23 0.018091 0.000132
24 0.018032 0.000192
25 0.017972 0.000153
26 0.018178 0.000126
27 0.018094 0.000340
