# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 0.016326 0.005819
2 0.002088 0.000499
3 0.000430 0.000275
4 0.000229 0.000390
5 0.000355 0.000130
6 0.000225 0.000131
7 0.000162 0.000776
8 0.000269 0.000068
9 0.000140 0.000171
10 0.000192 0.000126
11 0.000035 0.000027
12 0.000020 0.000030
13 0.000052 0.000317
14 0.000073 0.000241
15 0.000105 0.000132
16 0.000021 0.000002
17 0.000076 0.000106
18 0.000130 0.000024
19 0.000049 0.000028
20 0.000011 0.000002
21 0.000044 0.000015
22 0.000104 0.000253
23 0.000083 0.000013
24 0.000008 0.000011
25 0.000007 0.000022
