# model=snn-ae encoding=poisson architecture=conv1d v_th=0.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.024894 0.009124
2 0.007287 0.003725
3 0.005328 0.003149
4 0.004872 0.003126
5 0.004756 0.002976
6 0.004116 0.002537
7 0.003893 0.002380
8 0.003768 0.002240
9 0.003623 0.002303
10 0.003721 0.002160
11 0.003482 0.002058
12 0.003685 0.002211
13 0.003443 0.002052
14 0.003449 0.002155
15 0.003509 0.002296
16 0.003518 0.002317
17 0.003572 0.002237
18 0.003547 0.002025
19 0.003536 0.002222
20 0.003664 0.002180
21 0.003696 0.002236
22 0.003758 0.002831
23 0.003750 0.002786
