# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.911796 0.794403
2 0.863403 0.772941
3 0.861545 0.780008
4 0.841168 0.747779
5 0.837344 0.746574
6 0.836697 0.756299
7 0.826800 0.749877
8 0.821859 0.740916
9 0.802854 0.747092
10 0.800274 0.729512
11 0.788222 0.724271
12 0.772306 0.727811
13 0.769721 0.699641
14 0.767983 0.708621
15 0.760333 0.708025
16 0.768779 0.704379
17 0.754950 0.706374
18 0.737100 0.695747
19 0.745880 0.700242
20 0.732943 0.722022
21 0.728337 0.706026
22 0.728531 0.695122
23 0.719715 0.691344
24 0.701229 0.711713
25 0.702586 0.696059
26 0.699361 0.707019
27 0.696672 0.699022
28 0.684052 0.718517
