# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.010283 0.002779
2 0.001001 0.000168
3 0.000119 0.000270
4 0.000283 0.000142
5 0.000361 0.000066
6 0.000229 0.000109
7 0.000083 0.000066
8 0.000060 0.000052
9 0.000377 0.000103
10 0.000054 0.000096
11 0.000108 0.000054
12 0.000202 0.000496
13 0.000142 0.000037
14 0.000079 0.002444
15 0.000184 0.000032
16 0.000038 0.000080
17 0.000101 0.000364
18 0.000105 0.000164
19 0.000065 0.000042
20 0.000036 0.000062
