# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.035660 0.008085
2 0.024590 0.006500
3 0.017112 0.006116
4 0.013930 0.007971
5 0.012599 0.011900
6 0.011346 0.006080
7 0.010947 0.005916
8 0.010697 0.004835
9 0.010522 0.006307
10 0.010497 0.006714
11 0.010163 0.006415
12 0.010502 0.003929
13 0.010310 0.004658
14 0.010297 0.003699
15 0.010257 0.004081
16 0.010361 0.003364
17 0.010268 0.004129
18 0.010147 0.004019
19 0.010009 0.004464
20 0.009797 0.003441
21 0.009866 0.003194
22 0.009854 0.003238
23 0.009817 0.003569
24 0.009616 0.003700
25 0.009677 0.003172
26 0.009605 0.003096
27 0.009810 0.003679
28 0.009959 0.004021
29 0.009804 0.002912
30 0.009934 0.002871
