# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.081733 0.120687
2 0.028453 0.125584
3 0.028991 0.127298
4 0.028640 0.123280
5 0.028835 0.117791
6 0.029415 0.117144
7 0.028061 0.114828
8 0.027789 0.117386
9 0.027322 0.114478
10 0.026547 0.114767
11 0.026683 0.116029
12 0.026254 0.115447
13 0.025594 0.115852
14 0.026231 0.113364
15 0.025574 0.112460
16 0.025220 0.112648
17 0.025034 0.111327
18 0.024781 0.112466
19 0.023882 0.113707
20 0.024045 0.111704
21 0.024300 0.118905
22 0.024788 0.114334
