# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.111854 0.010673
2 0.050102 0.008103
3 0.049089 0.015265
4 0.048226 0.008576
5 0.046666 0.012373
6 0.045929 0.009960
7 0.045153 0.008027
8 0.044367 0.009046
9 0.043647 0.009272
10 0.043058 0.009718
11 0.042918 0.007837
12 0.042951 0.009229
13 0.043386 0.008011
14 0.042861 0.009339
15 0.043267 0.008296
16 0.042469 0.007107
17 0.043040 0.008185
18 0.042537 0.006834
19 0.043558 0.007944
20 0.043071 0.006611
21 0.042634 0.008095
22 0.043720 0.007161
23 0.043113 0.006344
24 0.043218 0.007689
25 0.042684 0.010116
26 0.042924 0.006774
27 0.042912 0.006491
28 0.042755 0.006727
