# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.99 run=3
epoch train_loss val_loss
1 0.155090 0.114007
2 0.061979 0.109632
3 0.060910 0.100676
4 0.059387 0.106712
5 0.058462 0.102698
6 0.057920 0.100592
7 0.056373 0.098812
8 0.056342 0.099147
9 0.055689 0.099229
10 0.055434 0.103865
11 0.054873 0.097627
12 0.053694 0.097774
13 0.053592 0.096648
14 0.054033 0.102791
15 0.054311 0.101585
16 0.053745 0.096678
17 0.054503 0.098113
18 0.053296 0.095500
19 0.052904 0.095939
20 0.053021 0.097216
21 0.053848 0.098252
22 0.053637 0.098368
23 0.053393 0.096823
