# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.114103 0.012922
2 0.053321 0.009803
3 0.052496 0.009697
4 0.050328 0.017062
5 0.048036 0.025333
6 0.046787 0.013395
7 0.044065 0.010487
8 0.043522 0.009105
9 0.041420 0.010937
10 0.041121 0.007943
11 0.040933 0.008105
12 0.041296 0.008955
13 0.041329 0.007828
14 0.041848 0.008952
15 0.041647 0.007918
16 0.041727 0.007974
17 0.041359 0.007847
18 0.041353 0.007389
19 0.041745 0.007495
20 0.042426 0.007313
21 0.042613 0.007391
22 0.042833 0.007051
23 0.042979 0.006676
24 0.042907 0.007710
25 0.043265 0.006307
26 0.043469 0.007297
27 0.043251 0.006974
28 0.043213 0.006849
29 0.043134 0.006544
30 0.042851 0.006621
