# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.036844 0.014969
2 0.016376 0.011022
3 0.012883 0.007374
4 0.009936 0.005543
5 0.008328 0.004622
6 0.007567 0.003440
7 0.006906 0.002677
8 0.006232 0.002292
9 0.006058 0.002345
10 0.005774 0.001834
11 0.005517 0.001783
12 0.005417 0.001846
13 0.005352 0.001924
14 0.005330 0.001761
15 0.005256 0.002562
16 0.005252 0.001433
17 0.005247 0.001705
18 0.005458 0.001630
19 0.005431 0.001822
20 0.005357 0.001819
21 0.005305 0.001790
