# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.99 run=3
epoch train_loss val_loss
1 0.046941 0.030633
2 0.023619 0.058318
3 0.024251 0.047610
4 0.025584 0.022671
5 0.026192 0.015190
6 0.025305 0.024153
7 0.026295 0.032903
8 0.026537 0.019127
9 0.026607 0.010284
10 0.026783 0.010694
11 0.026419 0.010254
12 0.026488 0.010301
13 0.025927 0.010341
14 0.025517 0.010738
15 0.025377 0.010182
16 0.025818 0.011929
17 0.026263 0.010188
18 0.025707 0.009822
19 0.025941 0.009889
20 0.026132 0.010124
21 0.026368 0.010219
22 0.026652 0.009871
23 0.026575 0.010337
