# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.172136 0.126770
2 0.139246 0.119454
3 0.129686 0.115384
4 0.123577 0.104810
5 0.124656 0.100908
6 0.122693 0.099817
7 0.114896 0.104511
8 0.116956 0.103556
9 0.114664 0.098803
10 0.114621 0.099435
11 0.116243 0.103334
12 0.112409 0.097383
13 0.113545 0.096760
14 0.108161 0.095246
15 0.109117 0.097863
16 0.108215 0.095603
17 0.105767 0.091055
18 0.104012 0.092137
19 0.102786 0.095447
20 0.103838 0.093217
21 0.102269 0.090675
22 0.100204 0.089487
23 0.098376 0.092848
24 0.099307 0.090756
25 0.096280 0.092430
26 0.095785 0.087282
27 0.096284 0.087498
28 0.094436 0.089138
29 0.092757 0.089822
30 0.095086 0.086106
