# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 0.050612 0.021191
2 0.022008 0.027190
3 0.021980 0.048109
4 0.023367 0.015460
5 0.024728 0.020761
6 0.026036 0.031160
7 0.026021 0.014821
8 0.025180 0.014115
9 0.024938 0.011970
10 0.023479 0.011736
11 0.021602 0.011042
12 0.022341 0.011196
13 0.022254 0.011112
14 0.026028 0.011172
15 0.022869 0.010401
16 0.022286 0.010544
17 0.022140 0.009815
18 0.021732 0.009959
19 0.021622 0.010066
20 0.024026 0.009976
21 0.024340 0.009640
22 0.024329 0.008231
23 0.023920 0.008166
24 0.022389 0.008093
25 0.022833 0.008366
26 0.022328 0.007768
27 0.022690 0.007951
28 0.022001 0.008009
29 0.021959 0.008330
30 0.023516 0.007882
