# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.050151 0.013940
2 0.018478 0.011859
3 0.013181 0.016577
4 0.012418 0.011564
5 0.012025 0.014979
6 0.012337 0.021094
7 0.012493 0.009706
8 0.012157 0.014871
9 0.012436 0.011479
10 0.012386 0.007771
11 0.011527 0.007771
12 0.011680 0.005628
13 0.011830 0.005650
14 0.011818 0.005965
15 0.011531 0.003333
16 0.011620 0.003513
17 0.011330 0.004901
18 0.011783 0.004989
19 0.011769 0.004870
20 0.011497 0.005251
