# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 1.138696 1.110440
2 1.062942 1.096751
3 1.051503 1.083849
4 1.031136 1.049485
5 1.020672 1.045124
6 0.989281 1.025529
7 0.965011 0.993717
8 0.940487 0.998661
9 0.936780 0.966298
10 0.896855 0.960621
11 0.877821 0.971862
12 0.872086 0.947436
13 0.832572 0.955651
14 0.827752 0.948417
15 0.829180 0.957537
16 0.787226 0.965719
17 0.775270 0.943886
18 0.770192 0.938407
19 0.751082 0.959330
20 0.747743 0.946968
21 0.721246 0.921231
22 0.716279 0.937156
23 0.700429 0.938025
24 0.680163 0.945573
25 0.675948 0.928293
26 0.660596 0.915127
27 0.668912 0.919517
28 0.636107 0.922996
29 0.627062 0.936290
30 0.619247 0.921733
