# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.542677 0.268972
2 0.222356 0.152521
3 0.158771 0.118776
4 0.141480 0.103889
5 0.128552 0.105306
6 0.123918 0.106805
7 0.118037 0.091181
8 0.116713 0.090248
9 0.112203 0.097995
10 0.113014 0.102636
11 0.117685 0.088730
12 0.111468 0.089601
13 0.111143 0.089546
14 0.112286 0.086124
15 0.109745 0.085300
16 0.107966 0.100186
17 0.108198 0.085190
18 0.107016 0.086225
19 0.105103 0.094656
20 0.105443 0.084222
21 0.102857 0.083643
22 0.103163 0.085632
23 0.102041 0.082379
24 0.101257 0.080947
25 0.101187 0.082756
26 0.102831 0.086228
27 0.100336 0.083861
28 0.099718 0.092680
29 0.102263 0.085700
