# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.99 run=4
epoch train_loss val_loss
1 0.151930 0.109352
2 0.061423 0.104984
3 0.061025 0.102495
4 0.059011 0.102478
5 0.058292 0.103843
6 0.057542 0.105938
7 0.056889 0.098275
8 0.055519 0.098062
9 0.055817 0.099084
10 0.055356 0.098964
11 0.054762 0.097719
12 0.054005 0.098395
13 0.054187 0.099512
14 0.053205 0.099749
15 0.053985 0.100555
16 0.053943 0.095935
17 0.052794 0.097744
18 0.053081 0.096217
19 0.052951 0.097858
20 0.052850 0.095793
21 0.053014 0.097765
22 0.053412 0.097366
23 0.053849 0.095583
24 0.053611 0.096173
25 0.053746 0.096628
26 0.052880 0.096131
27 0.052627 0.095822
28 0.053188 0.095724
