# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.99 run=2
epoch train_loss val_loss
1 0.132165 0.099396
2 0.096591 0.087111
3 0.092873 0.082056
4 0.087687 0.079987
5 0.088461 0.072993
6 0.084712 0.075100
7 0.086179 0.070403
8 0.082605 0.072625
9 0.082598 0.073167
10 0.081135 0.066835
11 0.077434 0.063642
12 0.075304 0.065951
13 0.074772 0.063117
14 0.074447 0.062338
15 0.074383 0.058573
16 0.072501 0.057222
17 0.074941 0.059666
18 0.072618 0.058102
19 0.075126 0.060372
20 0.073841 0.060286
21 0.074843 0.064530
