# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.9 run=5
epoch train_loss val_loss
1 0.048009 0.051775
2 0.018383 0.036351
3 0.014938 0.030760
4 0.014638 0.026989
5 0.015139 0.024887
6 0.014654 0.028178
7 0.015769 0.026989
8 0.014509 0.026484
9 0.014682 0.023889
10 0.014625 0.026673
11 0.014447 0.024562
12 0.015514 0.025048
13 0.015515 0.025614
14 0.015083 0.023751
15 0.015708 0.025467
16 0.015654 0.026327
17 0.015226 0.024632
18 0.014116 0.024980
19 0.014802 0.023195
20 0.014258 0.022853
21 0.013247 0.022901
22 0.013532 0.022421
23 0.013457 0.022100
24 0.013655 0.022459
25 0.013744 0.023681
26 0.013587 0.023927
27 0.013280 0.023339
28 0.013499 0.024150
