lr,hidden,loss_mode,num_passes,time_s,final_loss,final_acc
0.001,128,membrane,1,106.47,0.18375355685541672,0.3333333333333333
0.001,128,membrane,2,186.37,0.18375246120052174,0.3333333333333333
0.001,128,membrane,5,418.86,0.18631656765937804,0.3333333333333333
0.001,256,membrane,1,137.45,0.1826158367796623,0.3333333333333333
0.001,256,membrane,2,236.69,0.18338032247822134,0.3333333333333333
