backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_lstm_ae,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,1,42,8474944291646448155,0.997789,0.704890,0.002209,0.000000,0.000000,0.000000,0.000000,85238400.000000,415597.531250,1447.780518,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,2,43,8474944291646448155,0.997789,0.704890,0.002209,0.000000,0.000000,0.000000,0.000000,85238400.000000,499777.343750,1646.934204,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,8474944291646448155,0.997789,0.704890,0.002209,0.000000,0.000000,0.000000,0.000000,85238400.000000,442749.218750,1549.833130,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,poisson,lstm,1,0.000000,0.000000,1,42,8474944291646448155,0.118089,0.272529,-0.033030,0.000000,0.000000,0.000000,0.000000,85238400.000000,158691.828125,1412.383179,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,poisson,lstm,1,0.000000,0.000000,2,43,8474944291646448155,0.119059,0.216954,-0.044270,0.000000,0.000000,0.000000,0.000000,85238400.000000,157338.531250,1392.168457,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,poisson,lstm,1,0.000000,0.000000,3,44,8474944291646448155,0.116562,0.267266,-0.028366,0.000000,0.000000,0.000000,0.000000,85238400.000000,159551.375000,1504.947754,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,1,42,8474944291646448155,0.234838,0.477960,0.048253,0.000000,0.000000,0.000000,0.000000,85238400.000000,183987.500000,1427.006226,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,2,43,8474944291646448155,0.234838,0.477960,0.048253,0.000000,0.000000,0.000000,0.000000,85238400.000000,184659.468750,1588.119019,120225,8523840
xtensor,article_lstm_ae,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,3,44,8474944291646448155,0.234838,0.477960,0.048253,0.000000,0.000000,0.000000,0.000000,85238400.000000,191400.718750,1891.630615,120225,8523840
