backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_snn_conv1d,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,3,44,7961421272389609069,0.854333,0.674021,-0.183547,0.500000,1.000000,0.666667,0.481641,372339.000000,3419.332031,2.122976,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,3,44,7961421272389609069,0.655917,0.616591,0.091326,0.500000,1.000000,0.666667,0.489193,372397.000000,5617.383301,2.402063,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,3,44,7961421272389609069,0.694525,0.622782,0.037841,0.500000,1.000000,0.666667,0.476042,372296.000000,5789.712891,2.121020,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,3,44,7961421272389609069,0.847740,0.671215,-0.174415,0.500000,1.000000,0.666667,0.493620,372431.000000,4241.129883,10.170688,37286,36864
xtensor,article_snn_conv1d,fsdd,lstm-ae,poisson,lstm,1,0.000000,0.000000,1,42,7961421272389609069,0.111658,0.216888,0.023234,0.000000,0.000000,0.000000,0.000000,11842560.000000,170031.093750,176.780914,122472,1184256
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.800000,1,42,7961421272389609069,0.066024,0.174665,-0.062084,0.000000,0.000000,0.000000,0.977474,376147.000000,2752.706299,2.528268,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.900000,1,42,7961421272389609069,0.061855,0.181564,0.004970,1.000000,0.500000,0.666667,0.996875,376296.000000,2545.684570,2.295415,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,0.500000,0.990000,1,42,7961421272389609069,0.063752,0.193773,-0.025532,0.500000,0.500000,0.500000,0.999870,376319.000000,2308.304688,3.601314,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.800000,1,42,7961421272389609069,0.064095,0.176184,-0.031065,1.000000,0.500000,0.666667,0.982292,376184.000000,2331.583008,2.388654,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,poisson,conv1d,2,1.000000,0.900000,1,42,7961421272389609069,0.063961,0.178364,-0.028902,0.000000,0.000000,0.000000,0.990885,376250.000000,2570.234619,2.306241,37286,36864
