backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,split,cv_fold,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,1,42,10847152482836004592,val,4,0.020644,0.093174,0.979352,0.000000,0.000000,0.000000,0.082031,374940.000000,9089.693359,11.543645,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,1,42,10847152482836004592,val,4,0.008654,0.060021,0.988206,0.000000,0.000000,0.000000,0.086406,375276.000000,10599.277344,17.436087,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,1,42,10847152482836004592,val,4,0.009456,0.066204,0.987112,0.000000,0.000000,0.000000,0.081367,374889.000000,9313.887695,12.611452,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,1,42,10847152482836004592,val,4,0.017852,0.090693,0.975669,0.000000,0.000000,0.000000,0.110755,377146.000000,8925.041992,13.268659,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,1,42,10847152482836004592,val,4,0.008611,0.059858,0.988263,0.000000,0.000000,0.000000,0.083828,375078.000000,10842.302734,13.164807,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,1,42,10847152482836004592,val,4,0.010846,0.070964,0.985218,0.000000,0.000000,0.000000,0.094857,375925.000000,10446.532227,16.178461,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,1,42,10847152482836004592,val,4,0.009185,0.063773,0.987481,0.000000,0.000000,0.000000,0.085755,375226.000000,10505.502930,72.266495,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,1,42,10847152482836004592,val,4,0.012874,0.057160,0.982454,0.000000,0.000000,0.000000,0.103229,376568.000000,21268.734375,12.500623,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,1,42,10847152482836004592,val,4,0.008613,0.063337,0.988261,0.000000,0.000000,0.000000,0.083750,375072.000000,10167.272461,13.162301,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,1,42,10847152482836004592,val,4,0.007788,0.053276,0.989386,0.000000,0.000000,0.000000,0.082487,374975.000000,9483.750977,13.019686,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,1,42,10847152482836004592,val,4,0.000340,0.010883,0.996268,0.000000,0.000000,0.000000,0.679688,420840.000000,169559.906250,930.036438,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,1,42,10847152482836004592,val,4,0.000121,0.005114,0.998861,0.000000,0.000000,0.000000,0.442682,402638.000000,156409.500000,1027.081787,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,1,42,10847152482836004592,val,4,0.000967,0.007559,0.994500,0.000000,0.000000,0.000000,0.613607,415765.000000,76368.843750,1012.983093,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,1,42,10847152482836004592,val,4,0.000099,0.006451,0.998684,0.000000,0.000000,0.000000,0.539323,410060.000000,94193.656250,1015.664978,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,1,42,10847152482836004592,val,4,0.000086,0.004828,0.999059,0.000000,0.000000,0.000000,0.464844,404340.000000,100378.843750,979.527222,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,1,42,10847152482836004592,val,4,0.000379,0.004783,0.996995,0.000000,0.000000,0.000000,0.585156,413580.000000,64925.933594,957.335876,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,1,42,10847152482836004592,val,4,0.000120,0.007109,0.998166,0.000000,0.000000,0.000000,0.416211,400605.000000,101714.406250,1023.902283,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,1,42,10847152482836004592,val,4,0.000060,0.003367,0.999203,0.000000,0.000000,0.000000,0.492188,406440.000000,81491.445312,1131.811035,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,1,42,10847152482836004592,val,4,0.001698,0.012302,0.982555,0.000000,0.000000,0.000000,0.513880,408106.000000,56388.285156,934.022827,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,1,42,10847152482836004592,test,4,0.153323,0.206400,-0.700290,0.000000,0.000000,0.000000,0.527010,571012.000000,84023.539062,1179.007446,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,2,43,10847152482836004592,val,4,0.008245,0.053540,0.991753,0.000000,0.000000,0.000000,0.000000,11842560.000000,352074.968750,2200.264160,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,2,43,10847152482836004592,test,4,1.286785,0.659861,-0.286771,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,2,43,10847152482836004592,val,4,0.008785,0.056585,0.991213,0.000000,0.000000,0.000000,0.000000,8893440.000000,378623.625000,3445.134277,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,2,43,10847152482836004592,test,4,1.304962,0.663355,-0.304963,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,2,43,10847152482836004592,val,4,0.007438,0.042010,0.992561,0.000000,0.000000,0.000000,0.000000,47554560.000000,99887.984375,511.076355,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,2,43,10847152482836004592,test,4,1.306647,0.659433,-0.306791,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,2,43,10847152482836004592,val,4,0.011712,0.073265,0.988286,0.000000,0.000000,0.000000,0.067096,373793.000000,10512.440430,45.454369,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,2,43,10847152482836004592,val,4,0.015080,0.081246,0.984918,0.000000,0.000000,0.000000,0.081510,374900.000000,9235.284180,11.215544,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,2,43,10847152482836004592,val,4,0.010274,0.062113,0.989724,0.000000,0.000000,0.000000,0.051901,372626.000000,10308.475586,11.439946,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,2,43,10847152482836004592,val,4,0.016293,0.088291,0.983704,0.000000,0.000000,0.000000,0.087305,375345.000000,10317.278320,11.534722,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,2,43,10847152482836004592,val,4,0.014307,0.075427,0.985690,0.000000,0.000000,0.000000,0.069271,373960.000000,8872.464844,11.259684,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,2,43,10847152482836004592,val,4,0.012355,0.058934,0.987643,0.000000,0.000000,0.000000,0.059922,373242.000000,9152.262695,11.433939,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,2,43,10847152482836004592,val,4,0.013480,0.070302,0.986518,0.000000,0.000000,0.000000,0.068424,373895.000000,9255.642578,16.951233,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,2,43,10847152482836004592,val,4,0.012656,0.072143,0.987342,0.000000,0.000000,0.000000,0.067240,373804.000000,9263.599609,10.738036,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,2,43,10847152482836004592,val,4,0.026864,0.111010,0.973131,0.000000,0.000000,0.000000,0.092526,375746.000000,9222.516602,12.144299,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,2,43,10847152482836004592,val,4,0.009640,0.068733,0.986861,0.000000,0.000000,0.000000,0.079036,374710.000000,10680.750977,13.083811,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,2,43,10847152482836004592,val,4,0.007732,0.058657,0.989462,0.000000,0.000000,0.000000,0.082760,374996.000000,10511.992188,13.367090,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,2,43,10847152482836004592,val,4,0.007104,0.050948,0.990317,0.000000,0.000000,0.000000,0.078021,374632.000000,9119.057617,12.641782,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,2,43,10847152482836004592,val,4,0.007662,0.051361,0.989558,0.000000,0.000000,0.000000,0.083477,375051.000000,9391.709961,46.089710,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,2,43,10847152482836004592,val,4,0.007240,0.050748,0.990132,0.000000,0.000000,0.000000,0.081250,374880.000000,9406.796875,12.450765,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,2,43,10847152482836004592,val,4,0.006913,0.050139,0.990578,0.000000,0.000000,0.000000,0.080534,374825.000000,9237.163086,12.658055,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,2,43,10847152482836004592,val,4,0.007681,0.054289,0.989531,0.000000,0.000000,0.000000,0.085911,375238.000000,9402.533203,12.258141,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,2,43,10847152482836004592,val,4,0.011320,0.074681,0.984571,0.000000,0.000000,0.000000,0.093568,375826.000000,9152.692383,13.918141,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,2,43,10847152482836004592,val,4,0.007846,0.057471,0.989306,0.000000,0.000000,0.000000,0.079062,374712.000000,11598.179688,12.075994,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,2,43,10847152482836004592,val,4,0.000130,0.007104,0.998578,0.000000,0.000000,0.000000,0.601562,414840.000000,132632.250000,964.775024,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,2,43,10847152482836004592,val,4,0.000233,0.008102,0.997814,0.000000,0.000000,0.000000,0.511719,407940.000000,75009.492188,951.262329,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,2,43,10847152482836004592,val,4,0.000501,0.004203,0.997152,0.000000,0.000000,0.000000,0.546172,410586.000000,70258.070312,944.794861,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,2,43,10847152482836004592,val,4,0.000141,0.007360,0.998129,0.000000,0.000000,0.000000,0.460964,404042.000000,132114.406250,1091.032715,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,2,43,10847152482836004592,val,4,0.000066,0.002855,0.999280,0.000000,0.000000,0.000000,0.352708,395728.000000,187705.187500,1730.769897,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,2,43,10847152482836004592,val,4,0.000367,0.002020,0.997092,0.000000,0.000000,0.000000,0.580781,413244.000000,175920.281250,981.786072,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,2,43,10847152482836004592,val,4,0.000170,0.005460,0.997391,0.000000,0.000000,0.000000,0.382422,398010.000000,94734.515625,915.457764,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,2,43,10847152482836004592,val,4,0.000100,0.004359,0.998673,0.000000,0.000000,0.000000,0.582031,413340.000000,81780.812500,1013.146790,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,2,43,10847152482836004592,val,4,0.002338,0.006864,0.975978,0.000000,0.000000,0.000000,0.581797,413322.000000,100303.281250,1073.180908,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,2,43,10847152482836004592,test,4,0.424365,0.414342,-2.419728,0.000000,0.000000,0.000000,0.501159,561085.000000,145408.796875,1006.625549,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,10847152482836004592,val,4,0.008245,0.053540,0.991753,0.000000,0.000000,0.000000,0.000000,11842560.000000,349194.656250,2197.087891,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,10847152482836004592,test,4,1.286785,0.659861,-0.286771,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,3,44,10847152482836004592,val,4,0.008785,0.056585,0.991213,0.000000,0.000000,0.000000,0.000000,8893440.000000,372030.375000,3383.583984,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,3,44,10847152482836004592,test,4,1.304962,0.663355,-0.304963,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,10847152482836004592,val,4,0.007438,0.042010,0.992561,0.000000,0.000000,0.000000,0.000000,47554560.000000,97869.421875,552.611084,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,10847152482836004592,test,4,1.306647,0.659433,-0.306791,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,3,44,10847152482836004592,val,4,0.012392,0.065574,0.987605,0.000000,0.000000,0.000000,0.060990,373324.000000,9191.386719,58.046047,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,3,44,10847152482836004592,val,4,0.022973,0.106987,0.977023,0.000000,0.000000,0.000000,0.125820,378303.000000,9735.921875,11.965766,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,3,44,10847152482836004592,val,4,0.008143,0.050418,0.991855,0.000000,0.000000,0.000000,0.047747,372307.000000,10411.242188,15.146216,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,3,44,10847152482836004592,val,4,0.018177,0.092077,0.981820,0.000000,0.000000,0.000000,0.093607,375829.000000,9386.953125,13.290173,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,3,44,10847152482836004592,val,4,0.012130,0.072150,0.987868,0.000000,0.000000,0.000000,0.064427,373588.000000,10590.568359,11.659161,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,3,44,10847152482836004592,val,4,0.008833,0.060170,0.991166,0.000000,0.000000,0.000000,0.049193,372418.000000,10821.166016,12.374270,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,3,44,10847152482836004592,val,4,0.022703,0.103760,0.977293,0.000000,0.000000,0.000000,0.104583,376672.000000,9275.615234,11.368969,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,3,44,10847152482836004592,val,4,0.016914,0.087478,0.983083,0.000000,0.000000,0.000000,0.090000,375552.000000,9482.523438,11.683676,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,3,44,10847152482836004592,val,4,0.010692,0.059330,0.989307,0.000000,0.000000,0.000000,0.053802,372772.000000,9072.848633,11.258689,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,3,44,10847152482836004592,val,4,0.009374,0.065419,0.987224,0.000000,0.000000,0.000000,0.085000,375168.000000,10591.865234,12.162021,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,3,44,10847152482836004592,val,4,0.009300,0.060249,0.987325,0.000000,0.000000,0.000000,0.085273,375189.000000,9164.950195,12.720476,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,3,44,10847152482836004592,val,4,0.007653,0.050027,0.989569,0.000000,0.000000,0.000000,0.082266,374958.000000,9350.931641,28.285324,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,3,44,10847152482836004592,val,4,0.011015,0.071812,0.984987,0.000000,0.000000,0.000000,0.091927,375700.000000,9281.365234,12.214334,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,3,44,10847152482836004592,val,4,0.014764,0.056352,0.979878,1.000000,0.020000,0.039216,0.096914,376083.000000,38936.808594,12.616063,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,3,44,10847152482836004592,val,4,0.008480,0.061099,0.988442,0.000000,0.000000,0.000000,0.077695,374607.000000,10342.138672,11.626965,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,3,44,10847152482836004592,val,4,0.011281,0.069961,0.984625,0.000000,0.000000,0.000000,0.097096,376097.000000,10649.101562,13.338507,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,3,44,10847152482836004592,val,4,0.008950,0.062680,0.987802,0.000000,0.000000,0.000000,0.086263,375265.000000,9211.462891,13.271458,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,3,44,10847152482836004592,val,4,0.010231,0.065342,0.986056,0.000000,0.000000,0.000000,0.085872,375235.000000,9093.056641,12.285853,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,3,44,10847152482836004592,val,4,0.000354,0.012451,0.996118,0.000000,0.000000,0.000000,0.722656,424140.000000,50973.039062,1060.926758,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,3,44,10847152482836004592,val,4,0.000263,0.007857,0.997524,0.000000,0.000000,0.000000,0.480469,405540.000000,118547.484375,925.976013,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,3,44,10847152482836004592,val,4,0.000421,0.008129,0.997605,0.000000,0.000000,0.000000,0.613607,415765.000000,67953.132812,997.104187,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,3,44,10847152482836004592,val,4,0.000108,0.006590,0.998561,0.000000,0.000000,0.000000,0.423190,401141.000000,51336.957031,1045.042725,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,3,44,10847152482836004592,val,4,0.000157,0.006020,0.998284,0.000000,0.000000,0.000000,0.550690,410933.000000,52500.671875,1001.784973,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,3,44,10847152482836004592,val,4,0.002160,0.012588,0.982876,0.000000,0.000000,0.000000,0.573333,412672.000000,103567.171875,1191.731201,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,3,44,10847152482836004592,val,4,0.000182,0.006612,0.997210,0.000000,0.000000,0.000000,0.380391,397854.000000,95129.125000,942.784912,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,3,44,10847152482836004592,val,4,0.000046,0.003220,0.999385,0.000000,0.000000,0.000000,0.597656,414540.000000,56165.003906,1042.662476,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,3,44,10847152482836004592,val,4,0.015518,0.105350,0.840544,0.000000,0.000000,0.000000,0.538984,410034.000000,77207.812500,995.852661,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,3,44,10847152482836004592,test,4,0.178193,0.235744,-0.976231,0.000000,0.000000,0.000000,0.525211,570321.000000,112063.390625,962.121643,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,10847152482836004592,val,4,0.008245,0.053540,0.991753,0.000000,0.000000,0.000000,0.000000,11842560.000000,354760.656250,2867.408447,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,10847152482836004592,test,4,1.286785,0.659861,-0.286771,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,4,45,10847152482836004592,val,4,0.008785,0.056585,0.991213,0.000000,0.000000,0.000000,0.000000,8893440.000000,372123.750000,3377.135254,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,4,45,10847152482836004592,test,4,1.304962,0.663355,-0.304963,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,10847152482836004592,val,4,0.007438,0.042010,0.992561,0.000000,0.000000,0.000000,0.000000,47554560.000000,97083.789062,500.738312,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,10847152482836004592,test,4,1.306647,0.659433,-0.306791,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,4,45,10847152482836004592,val,4,0.011997,0.072619,0.988001,0.000000,0.000000,0.000000,0.064818,373618.000000,10555.961914,11.594617,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,4,45,10847152482836004592,val,4,0.018704,0.096300,0.981293,0.000000,0.000000,0.000000,0.074948,374396.000000,10727.697266,11.795343,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,4,45,10847152482836004592,val,4,0.011544,0.060149,0.988454,0.000000,0.000000,0.000000,0.056016,372942.000000,8839.079102,11.328451,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,4,45,10847152482836004592,val,4,0.015389,0.080348,0.984608,0.000000,0.000000,0.000000,0.071771,374152.000000,9066.856445,11.618434,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,4,45,10847152482836004592,val,4,0.013088,0.075789,0.986909,0.000000,0.000000,0.000000,0.067461,373821.000000,8991.918945,11.305684,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,4,45,10847152482836004592,val,4,0.011884,0.071779,0.988113,0.000000,0.000000,0.000000,0.051302,372580.000000,10540.898438,11.525266,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,4,45,10847152482836004592,val,4,0.024400,0.106250,0.975595,0.000000,0.000000,0.000000,0.112773,377301.000000,10181.844727,11.387887,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,4,45,10847152482836004592,val,4,0.013218,0.069884,0.986779,0.000000,0.000000,0.000000,0.062891,373470.000000,10577.800781,11.473932,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,4,45,10847152482836004592,val,4,0.008866,0.053751,0.991133,0.000000,0.000000,0.000000,0.050716,372535.000000,10301.747070,11.238217,37286,36864
